SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,Tempo,TimeSignature,Title,ArtistFamiliarity,ArtistHotttnesss,Loudness,StartOfFadeOut
8186,SORBCPH12A67ADD062,17131,Right On!,ARHWO3N1187B98F196,Eugene McDaniels,213.15873,136.49200000000002,4,Headless Heroes (LP Version),0.4847320154522624,0.3327550679251849,-10.959000000000001,198.891
8187,SOUOMRB12AB017EBE9,632807,Beyond the Permafrost,ARH8B5X1187FB3B6C0,Skeletonwitch,252.08118,206.93599999999998,4,Within My Blood,0.6895596901712081,0.5290395723765623,-5.131,248.924
8188,SOSYIEX12A58A7D0F7,64418,Petrafied! (Very Best Of Petra,AR2KSTE1187FB57A36,Petra,219.08853,131.634,4,More Power To Ya,0.7981586559379212,0.4753930634423814,-13.943,208.347
8189,SOBUHQT12AB0186C07,727018,"appy Day Collection - Fonzie's Women""",ARSC6WR1187FB40B18,Peggy Lee,200.6722,120.71600000000001,4,Mr. Wonderful,0.7708143665311318,0.4772603896841658,-13.269,189.521
8190,SOQCJNI12A8C142188,314435,Music in My Soul,ARZHUJU1187FB51176,Leigh Jones,200.51546000000002,103.465,3,Same Game,0.5931192721027791,0.3730007395759258,-7.0760000000000005,193.43400000000003
8191,SOYNTSK12AB0184C2F,717822,Cameo Parkway 1957-1967,ARZE0AG1187FB5BF61,The Five Stairsteps,165.74649,93.84700000000001,4,"anger! She's A Stranger""",0.5431614231048449,0.29039391438424395,-8.701,155.643
8192,SOPBAMQ12A8C13A815,257997,Lo Mejor De Roberto Torres / Vol. II,AR6YDKV1187B989230,Roberto Torres,276.00934,161.345,4,Decima Del Tiempo De Antes,0.4823560425909108,0.3500785789894733,-7.196000000000001,272.637
8193,SOSECUN12A8C13E654,304239,"ody Snatcher's""",ARRXG5Y1187B9AA016,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,202.10893000000002,94.91799999999999,4,Rider 4 Real,0.8453733038122141,0.5344297136566577,-6.176,202.109
8194,SOZCWXS12AB018514C,571600,Is This Room Getting Smaller?,AREW7CO1187B9A1B0D,Onesidezero,281.12934,151.746,1,Eight (Album Version),0.5966423960408724,0.3381040097228484,-6.765,277.873
8195,SOWOLDP12A8C132015,88446,Wrapped Up In A Five Pound Note,AREWYHV1241B9C696D,Dictafone,307.98322,101.375,3,Distractions,0.5164895170173499,0.13294601118708804,-7.928999999999999,297.465
8196,SORYPLB12A8C142025,174682,Jazz Gillum Vol. 1 1936-1938,ARW4AGO1187FB4F107,Jazz Gillum,170.9971,140.144,1,Boar Hog Blues,0.3628001416809383,0.28228640563265106,-15.08,165.31400000000002
8197,SOCLYJV12A8C13F5DC,321191,Sexy Fountain Noise,ARM1ELZ1187FB49FC1,Lexie Mountain Boys,247.11791000000002,80.002,1,Where We Are From,0.4948807552661971,0.15934970520264227,-24.19,221.977
8198,SOWIDQC12AB0183BAE,509686,Vinyl Replica: El Milagro Argentino,ART6QCS1187FB40CBD,Los Aut\xc3\xa9nticos Decadentes,223.97342000000003,88.505,3,El Jorobadito,0.610330728063647,0.4078215648614953,-7.364,210.61700000000002
8199,SOYSUZL12A6D4F9005,26319,The Very Best Of,AR37XMN1187B9AC408,Lighthouse Family,241.8673,90.70299999999999,3,Ocean Drive,0.6632296875667867,0.4021670475170316,-8.03,221.59400000000002
8200,SOBRZQM12A6D4F6896,111872,Getting Ready... (World),ARRT66G1187FB3DDF9,Freddie King,263.65342000000004,148.627,3,Five Long Years,0.6096366979313602,0.3825930008756608,-11.832,255.93599999999998
8201,SOIHMRM12A6D4F89CC,47389,Out Of Business,ARSQDUN1187B98D7D7,EPMD,196.91057,200.265,4,Check 1_2,0.6982916236578486,0.4538502653305246,-7.481,177.296
8202,SOFAICL12AB018F914,816512,X-Filez V.3: The Madman Era,AR32JLC1187B9946AF,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,260.44036,130.421,5,Thug Love,0.6245733790794018,0.438701670044784,-7.545,253.858
8203,SOXNNAL12AB0182E8A,457401,These Are Good Times,ARTE6AQ1187B9B2826,High Strung_ The,123.8722,155.524,4,Show a Sign of Life,0.5999446698556915,0.3968002189789247,-4.399,114.556
8204,SOQERJP12A8C14130F,610646,Where You Are,ARGA5RF1187FB5C7EB,Socialburn,241.84117999999998,91.23100000000001,4,Everyone (LP Version),0.6340849447373891,0.3801330791933679,-5.1339999999999995,227.21900000000002
8205,SORSEYK12AB01870D6,681216,Country In My Pillow,AR91GW21187FB4F642,Roger Miller,133.27628,37.965,4,My Pillow,0.6512975404193961,0.4178705781488764,-8.472999999999999,125.50399999999999
8206,SOUUOFU12AB018157C,443075,Backline Volume 46,ARAJRG51187B9B4BEF,Sal Mineo,149.9424,161.47,4,Start Moving,0.4490708989319611,0.22713510780543364,-6.244,149.942
8207,SOLPVLB12AB01879CB,379741,My Baby Left Me,AR8Q4RZ1187FB46BDC,T-Bone Walker,174.96771,87.056,1,Mean Old World Blues,0.6119429558981506,0.4031979777165429,-15.852,170.864
8208,SOPOJSW12AC468C5D5,732480,Naar Vi D\xc3\xb8de Rocker,AR93K7R1187B9AC92A,Black Debbath,276.21832,84.15700000000001,4,Ville Eyolf,0.4804019702957005,0.3923252825279137,-5.812,262.745
8210,SOZLPVU12A6D4FD279,128084,Satisfaction Is The Death Of Desire,ARPKATM1187B9B76E6,Hatebreed,111.22893,202.65,4,Mark My Words (Album Version),0.8327574313141051,0.5463837481981597,-5.665,101.889
8211,SOOPDSG12AB018B57E,663237,Greatest Hits,ARSKDV01187B98A619,"onfetti's""",312.45016,119.955,4,C Day (Maxi Club Version),0.4366602131311031,0.2991200144735828,-5.671,301.92900000000003
8212,SOODVWJ12A8C1379B4,249009,"attie B's Daughter""",ARF3PG41187FB4B0B4,Dorothy Norwood,254.24934,101.111,5,Grace And Mercy Part II,0.4182825139804495,0.3203456288328348,-10.111,239.56599999999997
8213,SONFECQ12AB017EFF7,340376,Ultimate Collection,AROCBZZ11E2835D652,Small Faces,172.72118,123.381,4,Itchycoo Park,0.58223834366451,0.44905257515374747,-8.642999999999999,163.463
8214,SOZTUNW12AB01887F8,644813,Life,AR3N54Z119B86681C9,Vinylbase,361.79546,142.972,4,Life,0.42704757110404334,0.15425435358689776,-3.633,355.666
8215,SOKHMUX12A8C13A78A,107008,Dialogue (The Rudy Van Gelder Edition),ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,399.51628,151.391,4,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),0.5709001037765814,0.39329271144154976,-12.321,387.199
8216,SOLIGLL12AB018C551,572262,Back In The Saddle Again,ARZ1PTN1187B9967D9,Gene Autry,155.53261,107.71799999999999,4,Blueberry Hill,0.5836464346551571,0.4145895696931074,-15.970999999999998,149.072
8217,SOCJCPS12AB017D8AE,535814,Belive In Soul E.P.,ARXKRVF11E2835D266,"r. De'""",334.54975,112.962,4,Please Belive It,0.4438491869741072,0.26974992542225795,-8.536,325.045
8218,SOPBKDI12A8C137D8F,151162,Mozart - Sacred Choral Works,ARV7J871187FB4F8B6,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,212.4273,37.42,1,"ass No. 19 in D minor_ 'Requiem' K626: Lacrimosa""",0.028237061920106436,0.2261310732616017,-20.274,204.045
8219,SOBUPHJ12A58A7C7F8,64628,Jerusalem Homecoming,ARBB58Y1187B9B621B,Bill & Gloria Gaither,290.06322,152.606,3,I Walked Today Where Jesus Walked,0.4268827623466008,0.3333034182734665,-14.492,281.30400000000003
8220,SOLLXZJ12A6D4F96B0,30216," Fever You Can't Sweat Out""",ARL6FF81187FB5A916,Panic! At The Disco,210.25914,167.011,4,I Constantly Thank God For Esteban (Album Version),0.8423689439434039,0.6046551281353578,-5.72,208.24200000000002
8221,SOGMQBQ12AB017A9D1,619638,"he Dizzy Gillespie Alumni All-Stars: Dizzy's 80th Birthday Party""",ARFWZZD1187FB561F9,The Fureys,398.10567000000003,120.083,4,Con Alma,0.4663310542870906,0.3327497700492591,-14.28,373.48699999999997
8222,SOHWCBC12A6D4F7596,600392,The Very Best of Nestor Torres,ARXJSHW1187B9A2A52,Nestor Torres,201.482,122.985,1,Spanish Grease,0.4859212857211152,0.3531562974667231,-5.132000000000001,201.482
8224,SOAFQZW12A58A77CA5,459869,Latin Spirits,ARYFXQ21187FB4DAEF,Poncho Sanchez,427.07545999999996,213.718,5,Ju Ju,0.5772285027779873,0.37355239101415616,-9.427999999999999,415.759
8225,SOKRMXG12A8C13AB54,105865,Artificial Intelligence,ARUI8651187B9ACF52,John Cale,307.22567000000004,134.25799999999998,4,Song Of The Valley,0.7493178009614533,0.4816558624124557,-14.399000000000001,291.033
8226,SOVPJZV12A6D4F9D73,36663,The Spanish Guitar - The Top 10,ARIZLHQ1187B9A18C4,Eduardo Fernandez,120.89424,127.949,1,Estudio,0.431966634726431,0.3417147306173628,-28.546999999999997,114.521
8227,SOFGDDZ12AB0186E67,517142,16 Exitos De Los Mejores Trios Mexicanos,ARHNCQ31187B9915DC,Los Cisnes,182.72608,101.30799999999999,1,Orgullo,0.6250670090036011,0.4010984647697447,-13.008,177.77200000000002
8228,SOECDUV12AAF3B38B4,480973,"he King's Harmoniers""",AR358YS1187FB44A29,The Jordanaires,239.35955,100.32700000000001,3,You Gave Me A Mountain,0.38230828283667867,0.2835625959808445,-15.315,234.02200000000002
8229,SOUKJOM12AF72A5F91,323348,Still Making History,ARW2DG51187B9A170F,Ana Popovic,263.83628,177.362,4,Shadow After Dark,0.6216169217184164,0.4484597679046489,-5.212000000000001,249.115
8230,SORGFFI12AB018970E,654064,Tout ira tr\xc3\xa8s bien,ARRESZG1187B9A3FBF,Les Hou-Lops,120.08443999999999,96.177,3,Fauch\xc3\xa9,0.2779000401956465,0.11615613420763672,-7.03,114.469
8231,SOJPXOL12A58A793B9,174614,Odds & Evens,AR7AYQG1187B994B3F,Defari,178.72933999999998,80.891,7,Xtra Thump (Featuring Tash from Tha Alkaholiks),0.5961723810558557,0.3551554499551072,-5.132000000000001,178.729
8232,SONFAMH12A6D4FA1FE,138140,Nah No Mercy - The Warlord Scrolls,ARMPQIE1187FB3D4EB,Bounty Killer,205.29587,159.798,4,Cellular Phone,0.6932878385507649,0.3932744914046253,-5.757999999999999,201.584
8233,SOFKEIK12A6310D86A,884,Exile On Main St,ARFCUN31187B9AD578,The Rolling Stones,274.18077,104.50299999999999,4,Stop Breaking Down (1994 Digital Remaster),0.8148296561331122,0.7357656929506414,-8.899,269.932
8234,SONMFZP12A8C14297C,314962,Dora The Explorer Dance Fiesta!,AR3KXHI1187FB3A8BF,Dora The Explorer,159.29424,105.01899999999999,4,Limbo Rock,0.5144145542022819,0.4137576572523464,-6.013999999999999,154.825
8235,SODAABR12A58A7A953,550685,Reunion,ARBB58Y1187B9B621B,Bill & Gloria Gaither,235.78077000000002,145.907,4,I Never Shall Forget That Day (Reunion Album Version),0.4268827623466008,0.3333034182734665,-9.456,226.511
8236,SOITJXD12A8C133C31,540002,Strictly One Drop,AR3TITY1187B99E790,Gyptian,219.76771000000002,147.436,4,What Are You Fighting For,0.6874832051565415,0.5142064031849427,-10.837,209.548
8237,SOQRBPU12AB018560B,369893,And... R&B was born,ARA8O8L1187B9AD61D,Professor Longhair,153.49506,156.803,1,Bald Head,0.6117711132155927,0.4020548967344703,-15.572000000000001,147.958
8238,SOGVOOU12A8AE4643A,135138,Sun Shower,ARU9KWP1187B98B2A7,Busdriver,316.21179,129.993,4,Sun Shower - Cadence Weapon Remix (Cd),0.6180027149087712,0.3494763271978497,-7.64,312.784
8239,SOJVAKH12AB0184F65,804766,At The BBC,AR4BDNG1187FB44870,Robert Palmer,184.34566999999998,126.51299999999999,4,Some Guys Have All The Luck,0.7555663977335099,0.46418640169609704,-8.105,184.34599999999998
8240,SOWLGVU12AC3DFA925,694058,"verybody's Fine""",ARQ3VBJ1187FB3FE55,Dario Marianelli,262.94812,162.487,4,Why Did You All Lie to Me?,0.6134649321348336,0.4121155534594195,-25.369,243.02599999999998
8241,SOEJJAZ12A8C132CAF,283875,Trick Or Treat - Original Motion Picture Soundtrack  Featuring FASTWAY,ARZ4UWR1187FB41898,Fastway,318.9024,134.819,4,Heft*,0.5688973465709722,0.3749866460296356,-14.612,300.652
8243,SOAPNML12A8C13B696,265372,In Ghost Colours,ARWD3OC1187FB3A666,Cut Copy,289.04444,128.006,4,Cold Youth,0.769944259081756,0.5361735524164093,-2.846,280.874
8244,SOUUNYT12AB0184F40,552550,Man-made,ARHPPJK1187B9AC897,Teenage Fanclub,221.41342000000003,122.00200000000001,4,"t's All In My Mind""",0.6848947229237031,0.511526435078575,-7.603,210.75
8245,SOBXZGV12A6702074F,6945,Whisper To The Wild Water,ARHOCKY11E2835D7CB,Maire Brennan,113.55383,67.76,3,Bi Thus A Mo Shuile (LP Version),0.5760537226887968,0.3858780577405268,-19.195,102.336
8246,SOESPAS12AB017DBAE,500856,Valentin Alsina,ARO0R521187B98A2D1,2 Minutos,52.32281,103.54,4,14 Botellas,0.5918462874725177,0.372462979783255,-14.089,52.323
8247,SOFJJXH12A6D4F8104,47036,Paul Stanley,AREUUVW1187B99A697,Paul Stanley,191.55546,140.172,4,Move On,0.5883821219938137,0.38097954977437504,-7.196000000000001,185.905
8248,SODXWSC12A8C13828F,296945,Change Of Season,ARN0DMU1187FB5B63A,Daryl Hall & John Oates,276.6624,118.427,4,Only Love,0.6649243624441277,0.4963811456815925,-12.085999999999999,266.269
8249,SOGPLSC12AC468D55B,686055,Chouans!,ARFAKQ01187B990163,Georges Delerue,85.91628,130.221,3,Aur\xc3\xa8le et C\xc3\xa9line,0.5678006012579979,0.3735271701536804,-10.7,79.929
8250,SONRABC12AB0181584,483913,Celtic Twilight 6,AR74J3U1187FB5CDDB,"iam O'Flynn""",234.10893,122.425,5,"omeo's Exile""",0.4442057442376972,0.33014017999101425,-9.148,225.785
8251,SOJSFWQ12AB0180A1A,648927,"oul Searchin' Part 2""",ARPOPBQ11F4C83D36D,DJ Spinn,193.69751000000002,240.5,3,Times Up,0.5153102332305513,0.2607967782533836,-12.369000000000002,188.732
8252,SOPWPTN12A58A7CBAF,227292,Not Lonesome Anymore,ARKN6PC1187B98A4D0,The California Cajun Orchestra,172.48608000000002,201.578,4,Lake Charles Two-Step,0.3023965616603286,0.2670678407152754,-12.140999999999998,163.596
8253,SOLDTNU12A58A7A231,95340,I Put a Spell on You: The Best Of,ARWVOHH1187FB5974B,"creamin' Jay Hawkins""",301.13914,116.01,3,"hat's Gonna Happen On the 8th Day""",0.7194922912635939,0.4675654412738362,-7.401,291.91
8254,SOBPRCW12AB0186D3E,769747,Below & Beyond,ARJJRZ41187FB4C856,Floor,117.02812,156.179,4,Assassin,0.5224238291059312,0.4175918797647771,-7.24,113.73100000000001
8255,SOWPBNN12AB01848B1,564496,The History of Rhythm and Blues - Disc 3,ARF1FZV1187B98C928,Tiny Bradshaw,158.82404,106.565,4,Well Oh Well,0.4030952595165577,0.30177234197914304,-6.627000000000001,155.678
8256,SOBAMAA12AB0187CB1,462652,Wicked Disco & Soul Breaks,ARLLANI1187FB5116F,Simon Harris,176.97914,92.046,4,Sample Track 17,0.3907608398533896,0.2076758378001374,-15.759,169.15200000000002
8257,SORQSRN12AB018102E,463023,ISM,ARJNQM51187FB54C55,Smut Peddlers,167.60118,116.63799999999999,4,Playstation Generation,0.6138674723271659,0.36103455642998333,-5.9879999999999995,163.59
8258,SOHGJKE12AB0181C65,339485,Get Your Head Stuck On Your Neck,AREDL271187FB40F44,Soul Mekanik,447.08525999999995,125.584,4,Get Your Head Stuck On Your Neck,0.4900094278117248,0.3995371359828318,-11.106,434.84
8259,SOKIDCN12AB01828E0,517402,The Shape Of Life,ARDXWVZ1187B9B52F1,Michael Whalen,77.29587,163.12,4,Gail Wakes Up,0.4566050599657094,0.3607449844101112,-11.568,77.296
8260,SOIFHTU12AC46867F6,601534,Sonic Boom,ARMI8BW1187FB57B2E,Kiss,290.84689,126.41799999999999,4,Stand (Album Version),0.589763812044369,0.5867299132778079,-6.558,282.79
8261,SOZCFCW12A8C145A3A,376824,Mutha Is Half a Word,ARTBHYK122988EFB03,LaWanda Page,187.76771000000002,105.395,1,The Preacher & the Funeral,0.2875213544188888,0.18584454879260465,-15.232999999999999,187.768
8262,SOYRPRE12AB018B083,572855,The Early Tapes 1975-1976,AR8YV1I1187FB45D2B,Rory Block,111.46404,85.98100000000001,4,Blues Again,0.5138295872991763,0.34318504527257115,-16.037,99.706
8263,SOCXWEG12A6D4FBEA3,128111,Where You Want To Be,ARG9CID1187B9AB010,Taking Back Sunday,223.39872999999997,147.745,4,I Am Fred Astaire (Album Version),0.9115996573812846,0.5723739798995029,-4.495,208.08599999999998
8264,SOQZCRW12AC468B0C0,597112,The Best Of The Memphis Jug Band,AR5GLIU1187FB4638A,Memphis Jug Band,187.53261,141.185,4,Memphis Jug,0.5061267738918808,0.3507878908752816,-17.186,183.62900000000002
8265,SOEGCGK12A6D4FB978,239494,The Very Best Of Eddy Raven,ARHT0B11187B993CB3,Eddy Raven,164.64934,118.704,4,I Could Use Another You (Digital Re-Recording),0.46499431936808794,0.3447211111720015,-14.264000000000001,154.976
8267,SOLHEQX12A8C135403,290264,The Remixes,ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD,314.122,95.13799999999999,4,Honey,0.9349352673982084,0.7870054686892299,-10.728,308.413
8268,SOSXJSF12A8C13DD2D,308591,Dance Vault Remixes - Beautiful,AR0S7TA1187FB4D024,Christina Aguilera,236.95628,139.99,4,Beautiful,0.8312402769910658,0.7257460818523215,-3.924,227.637
8269,SOZQDOQ12A8C14538E,478335,Three is a crowd,ARVG1MI119B86678D4,X-tv,332.79955,141.946,4,Aftertaste,0.4401721738943448,0.3063191254410885,-10.372,321.45099999999996
8270,SOWTMAZ12A58A7DA40,393782,The Story Of My Life,ARALUUG1187FB58696,Irma Thomas,190.9024,131.0,4,We All Need Love,0.6238237678518292,0.4411063591444711,-11.975,182.364
8271,SOAXXOK12AC9072660,737288,Den Femte Statsmakt,AR93K7R1187B9AC92A,Black Debbath,257.82812,128.64600000000002,5,Tredve\xc3\xa5rsfurua P\xc3\xa5 Ask\xc3\xb8y,0.4804019702957005,0.3923252825279137,-6.979,253.498
8272,SONBZRB12A6D4FA945,59798,Live ... Down South Somewhere,ARB8KZ11187B9A21ED,Steve Harvey,268.45995,71.229,3,What Woman Really Wear To Bed,0.7244705001248639,0.3995911140698961,-9.965,258.20599999999996
8273,SOMNOUE12A8C130DDE,282123,Tennessee Moon,AR40GSU1187FB3AA01,Neil Diamond,267.57178999999996,91.302,4,Reminisce For A While (Sung With Raul Malo),0.8176351463612579,0.5640059858207765,-9.413,259.796
8275,SOWFOWK12A6D4F669C,80912,The New Kingdom,AR8L3QV1187FB4C0BB,Bruno Sanfilippo,398.602,179.547,1,The Fourth Wish,0.5409710945993634,0.3719004797519869,-16.864,384.99300000000005
8276,SOOSTAD12A8C133F0B,144076,In wirklich,ARNJVSL1187B99AFD4,2raumwohnung,272.95302000000004,124.023,3,M\xc3\xa4dchen mit Plan,0.6645599786043399,0.3975695954429906,-9.846,266.449
8277,SOEDEOK12AB0187B66,774097,Sousa In Hi-Fi,ARZWPWP1241B9CA793,Henry Mancini,187.74159,118.719,4,National Fencibles March,0.6954222853592201,0.4374948068860087,-11.088,181.243
8278,SOJWWTP12A6D4F8952,54791,The Definitive Collection,ARYJ6RP1187B9B3827,Cindy Morgan,295.10485,94.315,5,I Will Be Free (LP Version),0.5447494894552873,0.4174104669000103,-10.602,279.307
8280,SOPWVGR12A8AE46957,275941,Lo Mejor De Los Originales,ARP07GD1187B9B9DA4,Los Originales De San Juan,199.07873,123.335,3,Soy De Oaxaca,0.648902582006874,0.4408350067130934,-6.641,192.377
8281,SOOJXEP12AB018AD86,589057,The Open Mind Of John D. Loudermilk,AR5ZJLK1187B9B3A8E,John D. Loudermilk,124.39465,177.09799999999998,4,"oin' To Hell On A Sled""",0.41424422917234577,0.28737003459245986,-8.039,112.774
8282,SOPMAEU12A67AE0C81,17388,Fix You,ARJ7KF01187B98D717,Coldplay,269.34812,136.82,4,The World Turned Upside Down,0.8650215114996607,0.9160532282837348,-6.294,259.535
8283,SOSRFJO12A8C13DD88,117405,I Want To Live,ARI6WJS1187B9B2D7B,Deepface,362.68363,124.05,4,I Want To Live (Smash Club Mix),0.4966300854673532,0.2324377766873562,-4.577,351.66
8284,SOHIHSR12AB0184E8F,354320,"t's Not Me_ It's You""",ARKZJ301187FB521B2,Lily Allen,277.83791,116.95700000000001,3,"veryone's At It""",0.9160582384829288,0.5354083792298137,-6.399,268.98
8285,SOPOGEB12A6D4FB25A,62220,Live,ARJVTRE1187B9959C0,Foghat,501.2371,114.831,4,Slow Ride [Live Version],0.7142014472093124,0.4961233460434576,-9.817,487.851
8286,SOORXAG12AB01886FD,581079,Cover the Earth,AR00A6H1187FB5402A,The Meatmen,216.81587000000002,193.361,4,"e Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne]""",0.5140642764185136,0.3956275143166047,-6.439,216.81599999999997
8287,SOAVRJE12A58A798CE,532273,Cores_ Nomes,AR9JNFU1187B9B9868,Gal Costa,242.9122,145.099,7,Meu Bem Meu Mal (Mi Bien Mi Mal),0.6926158611299608,0.4374645536949841,-25.63,224.62400000000002
8288,SOCAMQU12AB0182111,420045,Dirt Low,ARW90Y31187B98FC7C,Pinchers,229.01506,92.01,4,"on't Do That""",0.5583844551859157,0.3406327144524291,-13.229000000000001,216.47400000000002
8289,SOMJFYS12A8C13E24C,217681,Urban Legend,ARBS1OC1187FB44CAF,T.I.,258.92526000000004,148.877,4,Why U Mad At Me (Explicit Screwed Version),0.8426730510966314,0.8728389206241831,-5.81,258.925
8290,SOJIGTT12A6D4FC3BA,176450,Bite Down Hard,ARK2P961187B9AD524,Britny Fox,285.02159,149.01,4,Over And Out [Album Version],0.5836540990926788,0.3883326494840283,-12.159,267.52299999999997
8291,SOKEKSF12AAF3B3977,323603,Kongmanivong,ARRTJ3W1187B993212,Power Pill Fist,291.42159,138.387,3,Chuckanut Drive,0.4881696879091424,0.37866027826449217,0.5660000000000001,282.51099999999997
8292,SORIHQQ12AB0181B67,358221,"'Aime Pas L'Amour""",ARJW7KB1187FB47C36,Olivia Ruiz,230.24281000000002,104.0,4,Enerv\xc3\xa9,0.6212017484050729,0.3743656802449629,-5.106,226.975
8293,SORSXYJ12AB01882C9,415212,Folie \xc3\xa0 Deux,ARSG7NQ1187FB57482,Fall Out Boy,275.3824,155.03799999999998,4,"Coffee's For Closers)""",0.9379647503973342,0.5666228875581625,-3.214,271.325
8294,SOKELXZ12A8C13B501,807577,Your Blood_ My Vendetta,ARKOETA1187FB36CAB,Year of Desolation,337.76281,223.32299999999998,7,The Legend of Yellow Boobie,0.5504584047145634,0.2876025570181426,-5.622999999999999,337.76300000000003
8295,SOSXQPZ12AB01800CB,443821,Ministry of Sound Presents Chilled II 1991-2009,ARVVZ6Q1187B98D05D,Olive,211.35627999999997,135.111,4,"ou're Not Alone""",0.6075624174257759,0.4346074012636719,-10.616,197.033
8296,SOPMIWW12A58A7EE90,667679,I Go Dumb Of This Heavy Metal,ARSCLMG1187FB3CEE4,HardNox,228.80607999999998,144.03799999999998,4,White Girl Who Can Dance,0.5130813777205246,0.3094749568846156,-5.675,228.80599999999998
8298,SOGYRUP12AB017FB4C,455287,"f You Love These Blues_ Play'em As You Please""",ARFONSP11F50C4D175,Michael Bloomfield,137.69098,121.21799999999999,4,Have Thine Own Way,0.4950666609736366,0.3721798778574063,-12.963,125.852
8299,SONRSKV12AB018B6A1,586680,Oh What A Woman,ARE9SYU1187B9B9838,Jerry Reed,135.18322,121.37100000000001,4,Woman Shy,0.58400755313893,0.4090277445700957,-13.940999999999999,130.827
8300,SOALPEZ12A8C132E29,286532,Blues Singer 1929-1931 Booger Rooger Saturday Nite',ARZ1PTN1187B9967D9,Gene Autry,163.52608,81.829,4,Frankie And Johnny,0.5836464346551571,0.4145895696931074,-17.123,163.526
8301,SOVOHEI12AB017C590,435561,Live 12 May 1957,ARI0AB01187B9B7D94,Les Brown,203.7024,140.97,1,"Take The A"" Train'",0.5297880410812457,0.4201141802650848,-12.902999999999999,190.769
8302,SOZXBAJ12AB017F858,395259,The Best Of,AR5U94U1187FB5CDCF,John Hammond,162.71628,95.434,1,Big Boss Man,0.5906929179471623,0.4528178376971138,-11.725999999999999,148.434
8303,SOCVNKY12A6D4FBC5E,65217,Sch\xc3\xbctzt die Verliebten,ARECPYG11C8A42B5BF,1. Futurologischer Congress,204.93016,146.036,4,Machinenfunk,0.37476310334581664,0.2569779936917517,-10.644,197.114
8304,SOXQVRI12A6D4F8E28,46559,MTA2-Baptized In Dirty Water,AREMPZY1187B9B8FF3,David Banner / Sky / Marcus,253.67465,87.03299999999999,4,The Christmas Song,0.8063641247652552,0.5124556425769484,-5.29,250.683
8305,SOUVHAM12A6D4FA42A,65697,White Pony,ARXSABJ1187FB3C336,Deftones,203.59791,178.33900000000003,5,Korea (LP Version),0.8216973167394691,0.6017297557100237,-3.145,197.857
8306,SOHTAHZ12A8C130B46,281529,Kenourgios Erotas,ARD7DTC1187FB404DF,POLINA,193.59302,182.153,1,Kenourgios Erotas,0.4909892937647015,0.3405309902621162,-9.335,186.717
8307,SOSEVUC12A8C145671,321603,Angels & Outlaws,ARBZHTB1187FB3A725,Aaron Watson,170.84036,138.471,4,Thats What I Like About a Country Song,0.658016591872584,0.4724954766649901,-9.908999999999999,160.97799999999998
8308,SOTBYJX12AB0188922,329238,Heart On,ARHR5BC1187B9AC348,Eagles Of Death Metal,215.64036000000002,237.831,4,"I Used To Couldn't Dance) Tight Pants""",0.7619863511693208,0.4971973960516916,-4.462,207.215
8309,SONEIYL12AB0180FE4,639325,"nn Nesby's Soulful Christmas""",ARX2R5A1187FB5B85B,Ann Nesby,230.79137999999998,107.46600000000001,4,"'m Going All The Way (Album)""",0.44791395761023606,0.4225755234173201,-9.884,220.44400000000002
8310,SOAMLRD12AAF3B35AC,433010,Mr. Government,ARWNGWU124207838D7,Peter Hunningale,226.87302000000003,165.898,4,Too Late,0.4151403678952871,0.24973967120009485,-10.003,223.945
8311,SOCIKSS12AB01841A8,641823,Merry Christmas Baby,AR5ZY7R1187B996302,The Continentals,179.06893,111.199,3,Merry Christmas Baby,0.4420305132891076,0.3801092082188088,-12.55,169.645
8312,SOLMKME12B0B8081D3,278700,Lovers Rock,AR7N7MI1187FB46935,Sade,252.47302000000002,118.023,4,Slave Song,0.7714921495221693,0.5173422859533258,-10.007,232.292
8313,SOEWQUV12A8AE46AA4,279150,Rockabye Baby - Lullabies with Orchestra,AR3AIEI1187B992D8D,Marilyn Horne,164.62322,59.863,5,"ighty Lak' a Rose""",0.4458586708534961,0.3120444556762467,-25.677,147.11
8314,SOBNDJL12AB01806C3,463653,Riddim Driven: Caribbean Style,ARTTFAQ1187B98E4FA,Kiprich,186.17424,101.214,4,Hot Girls,0.558878292089538,0.3889397658134465,-6.504,180.762
8315,SODIPHG12A58A7BEA6,639381,"eh Dem A Go Do...Can't Stop Cocoa Tea""",AR6EVQA1187B9AA1DF,Cocoa Tea,162.35057,146.474,4,"an't Stop Cocoa Tea""",0.595645308494379,0.4260093004837602,-17.422,147.946
8316,SOKYTFZ12AB0189A73,648603,17 Again,ARJJKAA1187B9ADAF1,Rolfe Kent,48.691790000000005,69.986,1,Mark Practices,0.549033905412002,0.3766641058581093,-26.128,43.983999999999995
